,0
2123,"[-0.20954992256670824, -0.23983985952894032, -0.3334455663513626], [-0.17559206080051204 + -0.12879315565459515*i + -0.9698805032414297*j + -0.10914009653885948*k]"
2124,"[-0.2109130022744739, -0.2410176161545783, -0.33322511371191904], [-0.17735627650002356 + -0.12966936613002406*i + -0.9694984719847933*j + -0.1086430830409186*k]"
2125,"[-0.21223896667428324, -0.2421127196321443, -0.33308671651351196], [-0.1791576117306069 + -0.13057937589068375*i + -0.9691042932574543*j + -0.10811311456504591*k]"
2126,"[-0.21356493107409258, -0.24320782310971034, -0.3329483193151048], [-0.18095813910909225 + -0.131488796846761*i + -0.9687057446742721*j + -0.10758265858877858*k]"
2127,"[-0.21493599905760002, -0.24445259404116018, -0.3328035201356464], [-0.18274198867587063 + -0.13237207367391607*i + -0.9683418534133894*j + -0.10675698859548845*k]"
2128,"[-0.2163070670411075, -0.24569736497261002, -0.3326587209561879], [-0.18452496538558769 + -0.13325471823313936*i + -0.9679733369208854*j + -0.10593080868331203*k]"
2129,"[-0.21768047187586892, -0.2469372823530238, -0.3325098267540026], [-0.18631350655488196 + -0.13413040314789623*i + -0.9676005222219087*j + -0.10509777172945385*k]"
2130,"[-0.2190538767106303, -0.24817719973343758, -0.33236093255181726], [-0.1881011536718088 + -0.13500544441847134*i + -0.967223064351572*j + -0.10426423044870406*k]"
2131,"[-0.22047037799307423, -0.24943680260782958, -0.33215367113544814], [-0.1898745232191017 + -0.13585910539695065*i + -0.9668482381879211*j + -0.10341398950805489*k]"
2132,"[-0.22188687927551812, -0.2506964054822216, -0.33194640971907907], [-0.19164699333439952 + -0.1367121228134389*i + -0.966468832082606*j + -0.1025632586973098*k]"
2133,"[-0.22328481373022582, -0.25193818339957647, -0.3317396810267238], [-0.19343122732562767 + -0.13756426124464566*i + -0.9660834750717541*j + -0.10170129555123557*k]"
2134,"[-0.22468274818493353, -0.2531799613169313, -0.3315329523343685], [-0.1952145326319983 + -0.13841573921451883*i + -0.9656934797865819*j + -0.10083884412591876*k]"
2135,"[-0.22607587649518035, -0.2544375642119831, -0.3313036820262981], [-0.1969842562827526 + -0.139258223294517*i + -0.9653131174390687*j + -0.0998745979799266*k]"
2136,"[-0.2274690048054272, -0.2556951671070349, -0.3310744117182277], [-0.19875301152987337 + -0.140100022760567*i + -0.9649280094700116*j + -0.0989098608356922*k]"
2137,"[-0.22889409988799855, -0.2569562759863947, -0.3309296845858013], [-0.20052798533884902 + -0.14092874127927238*i + -0.9645207668859788*j + -0.0981188423447078*k]"
2138,"[-0.2303191949705699, -0.2582173848657545, -0.33078495745337483], [-0.2023020309312166 + -0.14175680745811617*i + -0.9641090596672808*j + -0.09732736967502673*k]"
2139,"[-0.2317666097120095, -0.25959739974178453, -0.3306965740424771], [-0.2040359947115008 + -0.1425561135234141*i + -0.9637163719086415*j + -0.0964252138936338*k]"
2140,"[-0.23321402445344908, -0.2609774146178146, -0.3306081906315793], [-0.20576901714942084 + -0.14335476189049992*i + -0.9633192379391793*j + -0.09552261324397661*k]"
2141,"[-0.23468837741258058, -0.26240459587822607, -0.330533373363157], [-0.2074904436524679 + -0.14412434895666174*i + -0.9629290025054991*j + -0.09457073524344076*k]"
2142,"[-0.2361627303717121, -0.2638317771386376, -0.3304585560947348], [-0.20921091280936482 + -0.14489327104332766*i + -0.9625343241858855*j + -0.09361842090025842*k]"
2143,"[-0.23770378151803523, -0.2652218438669425, -0.33014732727013135], [-0.2109066007513919 + -0.14562526000006512*i + -0.962152003775965*j + -0.09260243538537109*k]"
2144,"[-0.2392448326643584, -0.2666119105952474, -0.3298360984455279], [-0.21260132072473237 + -0.14635658060080448*i + -0.9617652675108361*j + -0.09158602486596783*k]"
2145,"[-0.2407361181590889, -0.26796664505817414, -0.32964823746615074], [-0.2143349061948365 + -0.14713006481956947*i + -0.961358895255638*j + -0.09056691738984593*k]"
2146,"[-0.24222740365381945, -0.26932137952110086, -0.32946037648677357], [-0.21606746128955762 + -0.14790284173778512*i + -0.9609479014455211*j + -0.08954737453003478*k]"
2147,"[-0.243815958874257, -0.27071439028976974, -0.32921530812224375], [-0.21775359188184654 + -0.14859967090294368*i + -0.9605665678255428*j + -0.08839332444222146*k]"
2148,"[-0.24540451409469455, -0.27210740105843867, -0.3289702397577139], [-0.21943867598212258 + -0.14929578591975054*i + -0.9601806178626956*j + -0.0872388495489791*k]"
2149,"[-0.24689487905308458, -0.2734879633258724, -0.3288450575133599], [-0.22113721096151315 + -0.1501044728531243*i + -0.9597571070810205*j + -0.08621645182399618*k]"
2150,"[-0.2483852440114746, -0.2748685255933061, -0.328719875269006], [-0.2228346925197171 + -0.15091244474070717*i + -0.9593290243484457*j + -0.08519364339365709*k]"
2151,"[-0.24992675859204302, -0.2762359208994247, -0.32849591616944906], [-0.22452709962876663 + -0.15168374550647232*i + -0.9589048098402316*j + -0.08414979825698182*k]"
2152,"[-0.25146827317261145, -0.2776033162055434, -0.3282719570698922], [-0.22621844501263313 + -0.15245432900268413*i + -0.9584760609422426*j + -0.08310555519969874*k]"
2153,"[-0.25297755997886073, -0.2789162777160594, -0.32802433536734177], [-0.22791832446681512 + -0.15327659040705746*i + -0.9580249844586042*j + -0.08214410117907488*k]"
2154,"[-0.25448684678511, -0.28022923922657544, -0.3277767136647913], [-0.2296171341708875 + -0.15409813239736103*i + -0.9575694114197435*j + -0.08118226160954245*k]"
2155,"[-0.25595694574323286, -0.2814920928900221, -0.32756177738382264], [-0.2313334377638747 + -0.15495970326933067*i + -0.9570945738914113*j + -0.08026398671039438*k]"
2156,"[-0.2574270447013557, -0.2827549465534688, -0.32734684110285406], [-0.23304864097266828 + -0.15582053704419166*i + -0.9566151837495399*j + -0.07934533001939147*k]"
2157,"[-0.25890783469954237, -0.2840736293471703, -0.32720166086433045], [-0.2347544808772442 + -0.15665936653893203*i + -0.9561418008620987*j + -0.07836474480184952*k]"
2158,"[-0.2603886246977291, -0.2853923121408718, -0.3270564806258068], [-0.2364591941567009 + -0.15749744419976985*i + -0.9556638292938946*j + -0.07738378349909027*k]"
2159,"[-0.26193229222402786, -0.2867547325209105, -0.3268803295955252], [-0.23813881758434455 + -0.15829748011142622*i + -0.9551949668280121*j + -0.07638315715087837*k]"
2160,"[-0.2634759597503266, -0.2881171529009492, -0.32670417856524364], [-0.23981732597998004 + -0.15909677483036597*i + -0.9547216318743056*j + -0.07538217315553455*k]"
2161,"[-0.26506328652458727, -0.2895046436477731, -0.32651901526070165], [-0.24147600121173332 + -0.15985721151962332*i + -0.9542612172423406*j + -0.07430035014135437*k]"
2162,"[-0.2666506132988479, -0.29089213439459705, -0.32633385195615966], [-0.24313353865924262 + -0.16061689499524603*i + -0.9537963063317717*j + -0.07321817703951625*k]"
2163,"[-0.2682461497140146, -0.2922651674898017, -0.3261342821691017], [-0.24479612040708496 + -0.16136541458158588*i + -0.9533285458954879*j + -0.07211619784311617*k]"
2164,"[-0.26984168612918136, -0.29363820058500634, -0.32593471238204375], [-0.24645753750859292 + -0.16211316645298698*i + -0.952856249886522*j + -0.07101387554542295*k]"
2165,"[-0.27146352301736487, -0.2951044397329168, -0.3257756701379261], [-0.2480669004606796 + -0.16282097164620385*i + -0.9524030070657173*j + -0.06986169351079663*k]"
2166,"[-0.27308535990554844, -0.29657067888082717, -0.32561662789380846], [-0.24967511635394918 + -0.16352802395690882*i + -0.951945360343124*j + -0.06870918843641222*k]"
2167,"[-0.2749340802738248, -0.2980641736636128, -0.325400867507742], [-0.25116935546602653 + -0.16403961734425584*i + -0.9515612614428909*j + -0.06735075751277889*k]"
2168,"[-0.27678280064210115, -0.2995576684463984, -0.3251851071216755], [-0.2526624674945884 + -0.16455047462926958*i + -0.9511728925591247*j + -0.0659920243630702*k]"
2169,"[-0.2786796343942534, -0.3009989707854338, -0.3247885543480771], [-0.25413943724261184 + -0.16503461084569043*i + -0.9507849712201835*j + -0.06468896476876725*k]"
2170,"[-0.2805764681464057, -0.30244027312446914, -0.32439200157447867], [-0.2556153232702414 + -0.16551804330918182*i + -0.9503929954728645*j + -0.06338562932294305*k]"
2171,"[-0.28249286853546496, -0.3038608515874802, -0.32400920225152163], [-0.2570665953286582 + -0.16596219460592354*i + -0.9500164330216176*j + -0.061984615160535585*k]"
2172,"[-0.2844092689245243, -0.30528143005049135, -0.32362640292856454], [-0.25851673421157845 + -0.16640561432456172*i + -0.9496356828020538*j + -0.0605833277636887*k]"
2173,"[-0.28624039252856004, -0.3067445959424182, -0.3233341950820502], [-0.2600111836127622 + -0.16693327241914546*i + -0.9492199138260612*j + -0.05923699985457287*k]"
2174,"[-0.28807151613259574, -0.308207761834345, -0.3230419872355358], [-0.26150446367481334 + -0.16746017977060634*i + -0.948799875956803*j + -0.057890405540985256*k]"
2175,"[-0.2898412556109572, -0.30964950156971993, -0.32274063988611223], [-0.26301528738542784 + -0.16802813697926222*i + -0.9483637400249784*j + -0.05653070307960576*k]"
2176,"[-0.2916109950893187, -0.31109124130509486, -0.3224392925366887], [-0.2645248896085955 + -0.1685953138368515*i + -0.947923199731662*j + -0.05517073808008692*k]"
2177,"[-0.29338479687878194, -0.3125101549580766, -0.32207637154780644], [-0.2660236246987438 + -0.16915605442788806*i + -0.9474824045485742*j + -0.05380291277787137*k]"
2178,"[-0.2951585986682451, -0.31392906861105835, -0.3217134505589242], [-0.2675211291946407 + -0.16971601252275192*i + -0.9470372264224242*j + -0.0524348385896584*k]"
2179,"[-0.2975191154473855, -0.3150666389095683, -0.32142421256199816], [-0.26864607878653207 + -0.1696716687014653*i + -0.9468158114262181*j + -0.05079988608247947*k]"
2180,"[-0.29987963222652597, -0.31620420920807824, -0.3211349745650722], [-0.26976995659547975 + -0.16962664796279595*i + -0.9465906190399154*j + -0.04916473090548422*k]"
2181,"[-0.3019757067243674, -0.31758274722704044, -0.320814837628722], [-0.2710719249574738 + -0.16986950205774645*i + -0.9462551082824731*j + -0.04759867455957239*k]"
2182,"[-0.30407178122220885, -0.31896128524600265, -0.3204947006923718], [-0.2723727225056979 + -0.17011162245239905*i + -0.9459155104602758*j + -0.046032412625480926*k]"
2183,"[-0.3059367053169262, -0.32044324595133067, -0.32015924291089204], [-0.2738015475982881 + -0.17061619202862288*i + -0.9454771320510346*j + -0.0446746048553885*k]"
2184,"[-0.3078016294116436, -0.32192520665665864, -0.31982378512941223], [-0.2752291865964907 + -0.1711200225041748*i + -0.9450346578829134*j + -0.043316603557178555*k]"
2185,"[-0.30969303063273923, -0.3233771846971244, -0.3194263820322889], [-0.27663871970609527 + -0.17159557182432914*i + -0.9445989106665124*j + -0.041938961089805354*k]"
2186,"[-0.31158443185383494, -0.3248291627375901, -0.3190289789351656], [-0.27804706307413396 + -0.1720703831625245*i + -0.944159101008714*j + -0.04056113825532631*k]"
2187,"[-0.31343618344373453, -0.3262708491664947, -0.318539131620219], [-0.27947118518188674 + -0.17262021581868225*i + -0.9436900411720439*j + -0.03933476752758683*k]"
2188,"[-0.3152879350336341, -0.32771253559539926, -0.31804928430527246], [-0.280894174189923 + -0.17316934859618355*i + -0.9432171551988172*j + -0.03810823731931305*k]"
2189,"[-0.3172357936580634, -0.3291506832478175, -0.31758115412339566], [-0.2822670886417501 + -0.17360870104966702*i + -0.9427796816823577*j + -0.036766579885408684*k]"
2190,"[-0.3191836522824927, -0.3305888309002357, -0.31711302394151886], [-0.28363885444931747 + -0.17404734702816307*i + -0.9423383716631208*j + -0.035424772835333566*k]"
2191,"[-0.3211602524074457, -0.3319861932449162, -0.3166354071427604], [-0.2849987977482659 + -0.17446287976291874*i + -0.941902255858403*j + -0.034037174908086464*k]"
2192,"[-0.3231368525323988, -0.33338355558959665, -0.3161577903440019], [-0.28635756179679267 + -0.1748776906159467*i + -0.9414622427087097*j + -0.03264943614391942*k]"
2193,"[-0.3250496210817258, -0.33478248988794357, -0.3156768516551781], [-0.2877468756269048 + -0.1753624189654173*i + -0.9409941828779507*j + -0.03130024554871416*k]"
2194,"[-0.3269623896310528, -0.33618142418629055, -0.3151959129663544], [-0.2891349796109606 + -0.17584640999487153*i + -0.9405221665903273*j + -0.02995092335006904*k]"
2195,"[-0.32883724321326757, -0.3375644511330706, -0.3147081745728879], [-0.2905478619778538 + -0.17638113411492742*i + -0.9400272920643317*j + -0.02864132683082072*k]"
2196,"[-0.3307120967954824, -0.33894747807985065, -0.31422043617942147], [-0.29195951180866714 + -0.17691511000675633*i + -0.9395284298388714*j + -0.027331608811904638*k]"
2197,"[-0.33256376612254135, -0.34029905861821297, -0.31372682118094053], [-0.29338516748496346 + -0.17747201468502163*i + -0.9390166341465486*j + -0.02601131099245767*k]"
2198,"[-0.33441543544960034, -0.34165063915657523, -0.3132332061824596], [-0.2948095475935242 + -0.17802814775789924*i + -0.9385007558370574*j + -0.024690900082122887*k]"
2199,"[-0.3362095702546973, -0.343009335836981, -0.3128072429462504], [-0.2962728421651519 + -0.17864431240934148*i + -0.9379557639159218*j + -0.02340080289383311*k]"
2200,"[-0.3380037050597942, -0.34436803251738674, -0.31238127971004126], [-0.2977348087658092 + -0.17925967633109424*i + -0.9374065678361571*j + -0.02211060081713473*k]"
2201,"[-0.3351346202193032, -0.3472204356959102, -0.311752716771408], [-0.2962460881224575 + -0.17700759184601209*i + -0.9383203048903367*j + -0.021484253105988425*k]"
2202,"[-0.33226553537881215, -0.35007283887443363, -0.3111241538327747], [-0.2947548448250067 + -0.17475400007038655*i + -0.9392260517712844*j + -0.020857722447821594*k]"
2203,"[-0.32944081138112474, -0.3528786690019033, -0.31041490268645644], [-0.29322891719130256 + -0.17244753525146825*i + -0.9401436527280816*j + -0.020212915267473146*k]"
2204,"[-0.32661608738343734, -0.35568449912937294, -0.30970565154013824], [-0.2917003780600057 + -0.17013953461429748*i + -0.9410528807627627*j + -0.01956792807084231*k]"
2205,"[-0.3238936851110322, -0.3583829748155347, -0.3089233865817556], [-0.29010218181971154 + -0.16770506826390466*i + -0.9419972693282374*j + -0.018891235009556778*k]"
2206,"[-0.32117128283862706, -0.36108145050169643, -0.308141121623373], [-0.28850113368904495 + -0.1652689532652094*i + -0.9429323974568329*j + -0.018214356235323796*k]"
2207,"[-0.3183165111247755, -0.3639487507255562, -0.30764081886231753], [-0.28699243133190655 + -0.1629823271313316*i + -0.9438025802412954*j + -0.0175725618772492*k]"
2208,"[-0.3154617394109239, -0.366816050949416, -0.3071405161012621], [-0.2854812396139113 + -0.16069428729527493*i + -0.9446645765199716*j + -0.016930615095476578*k]"
2209,"[-0.31288745867822965, -0.36941305335673563, -0.3065008414233412], [-0.28378467841981825 + -0.1580693731608959*i + -0.9456295255821037*j + -0.016282810262578877*k]"
2210,"[-0.31031317794553537, -0.37201005576405527, -0.3058611667454204], [-0.2820849617467271 + -0.15544270141017888*i + -0.9465839599324319*j + -0.015634824376686705*k]"
2211,"[-0.3077720013843477, -0.37447666275452585, -0.30503372528140266], [-0.28035704101851794 + -0.1527721101957603*i + -0.9475423941512167*j + -0.014967404045325837*k]"
2212,"[-0.30523082482316, -0.3769432697449964, -0.3042062838173849], [-0.27862590128304265 + -0.1500997648804602*i + -0.9484899488649219*j + -0.014299811861022724*k]"
2213,"[-0.30258147503918686, -0.3793168298153594, -0.303014719691163], [-0.2770093657391885 + -0.14755417268772472*i + -0.9493739500097979*j + -0.013515933486351597*k]"
2214,"[-0.29993212525521373, -0.38169038988572235, -0.3018231555649411], [-0.2753899246025161 + -0.14500703277712304*i + -0.9502479930288049*j + -0.012731913341025297*k]"
2215,"[-0.2972609036659313, -0.38400652192869467, -0.3004750364388923], [-0.2738278338797546 + -0.14250672700677744*i + -0.9510877394480586*j + -0.011927364424680483*k]"
2216,"[-0.2945896820766488, -0.38632265397166693, -0.2991269173128435], [-0.2722629927948023 + -0.14000498988042848*i + -0.9519179330190068*j + -0.011122695708344243*k]"
2217,"[-0.2917111605046777, -0.38918746747443844, -0.2985308648755871], [-0.270734519805739 + -0.137725419436303*i + -0.9526932415799215*j + -0.010493620661707248*k]"
2218,"[-0.28883263893270655, -0.39205228097721, -0.29793481243833064], [-0.2692037375839177 + -0.1354446742618535*i + -0.9534604241344319*j + -0.009864456109629278*k]"
2219,"[-0.2859815942037002, -0.39490729182956197, -0.29736040440654693], [-0.26765528636037583 + -0.13312828089124548*i + -0.9542287163606551*j + -0.009223089665790617*k]"
2220,"[-0.28313054947469385, -0.397762302681914, -0.2967859963747632], [-0.266104489137366 + -0.1308107206508162*i + -0.9549886447690312*j + -0.008581642381540605*k]"
2221,"[-0.28074236055938356, -0.39912125127433695, -0.2955906765543561], [-0.26437681887029607 + -0.12832250995275807*i + -0.9557962578062857*j + -0.009578342599166359*k]"
2222,"[-0.2783541716440733, -0.40048019986675987, -0.29439535673394895], [-0.262646287599997 + -0.12583291058864018*i + -0.9565935275154388*j + -0.010574939162964883*k]"
