,0
1752,"[-0.9625461274524522, 0.07861004155845097, -0.3680278125232401], [0.15278827656112354 + 0.38178914740760495*i + 0.1554778460007331*j + -0.8981756113757643*k]"
1753,"[-0.9629452614428762, 0.07972568790860725, -0.36752335665070013], [0.15241019252017834 + 0.3813879492277237*i + 0.15603064639849765*j + -0.8983144231193778*k]"
1754,"[-0.9635468934023048, 0.0804124685827152, -0.36686642469937364], [0.15155239011567473 + 0.38129548729906476*i + 0.15662546661173085*j + -0.8983952847295297*k]"
1755,"[-0.9638758927928756, 0.08147619337541369, -0.3664762289615568], [0.151062543105234 + 0.38072938898087005*i + 0.15724261758665403*j + -0.8986100375865662*k]"
1756,"[-0.9644544657690018, 0.0821441395983678, -0.3658123173535418], [0.15020185229169558 + 0.3806668576270281*i + 0.15788938218001944*j + -0.8986673967977914*k]"
1757,"[-0.964846662091071, 0.08327576309976445, -0.3653134792910661], [0.14982013250720638 + 0.38027092307919275*i + 0.15846407613258462*j + -0.8987975798429079*k]"
1758,"[-0.9654539685435356, 0.08396775927176636, -0.36465425007852553], [0.1489543264201555 + 0.3801852720915685*i + 0.15907611931563534*j + -0.8988695988789784*k]"
1759,"[-0.965776991694488, 0.08501311322184382, -0.36424724990074364], [0.14849693427484878 + 0.3796188796914747*i + 0.15969189617790952*j + -0.899075450108535*k]"
1760,"[-0.9663269036722477, 0.08564277426057218, -0.36357121352476396], [0.14767566002008717 + 0.3795588348259779*i + 0.16033061049670963*j + -0.8991223974970983*k]"
1761,"[-0.9666834000125503, 0.0867475866426861, -0.36306842048142174], [0.14730711585573336 + 0.37917351604813426*i + 0.16089411027639466*j + -0.899244762911816*k]"
1762,"[-0.9672419521997104, 0.08740011944747574, -0.36240324038618543], [0.14648341635256065 + 0.3790909052595472*i + 0.16151871978590185*j + -0.899302172488148*k]"
1763,"[-0.9675477690919915, 0.0884430618513915, -0.3619975732502621], [0.14601196783257275 + 0.37853958809114274*i + 0.1621240381227886*j + -0.8995021299364491*k]"
1764,"[-0.968108315336209, 0.08910388817877757, -0.3613325823212749], [0.14516251086010656 + 0.37848273771179036*i + 0.162771050657286*j + -0.8995466901517123*k]"
1765,"[-0.9684792976720673, 0.09023058875499529, -0.36083371872965087], [0.1447801628233051 + 0.3781018473609775*i + 0.16334197770190323*j + -0.8996649908691036*k]"
1766,"[-0.9690323724719833, 0.09089996271275284, -0.3601758439629348], [0.1439432971531968 + 0.3780309898036641*i + 0.16397979062535567*j + -0.899713024368989*k]"
1767,"[-0.9693417376551314, 0.09194353889656345, -0.3597648294216498], [0.14348351515278898 + 0.3774817542369473*i + 0.16460506688988297*j + -0.8999028714543439*k]"
1768,"[-0.9707539648983755, 0.09290162610340524, -0.3609159875149587], [0.14264656701991224 + 0.3771084879993546*i + 0.16556049504868683*j + -0.9000171485452418*k]"
1769,"[-0.9712872973488536, 0.09321894221554028, -0.3600045551342468], [0.14175942448849957 + 0.3773228240055871*i + 0.16632559544022865*j + -0.8999264127441707*k]"
1770,"[-0.9727310468001407, 0.09489971765990432, -0.360343385901931], [0.14188754514935664 + 0.3773422330567115*i + 0.16671168969764769*j + -0.8998266367481121*k]"
1771,"[-0.9734145226902273, 0.09532086265679952, -0.359437977430664], [0.14090329977894958 + 0.37746489121046817*i + 0.1673280055695365*j + -0.8998154558391371*k]"
1772,"[-0.9737432123012101, 0.09657526118410859, -0.3591110198321681], [0.14063080520828639 + 0.3766885755939062*i + 0.167872753917869*j + -0.9000819030152387*k]"
1773,"[-0.9744539390674691, 0.09701498134897182, -0.3582161719771321], [0.13964115549658979 + 0.3767890678201689*i + 0.16848597710562713*j + -0.90007934182579*k]"
1774,"[-0.9747625264203678, 0.09825723184559153, -0.35789476823653027], [0.1393552610019986 + 0.37603404204595087*i + 0.16903876903698922*j + -0.9003357179497592*k]"
1775,"[-0.9754668372178353, 0.09868792488929816, -0.35699989150000183], [0.13838861797998284 + 0.37611779085748354*i + 0.16965647672293263*j + -0.9003336479994724*k]"
1776,"[-0.975773708400879, 0.09991640067584161, -0.35666924228310254], [0.13808833515496793 + 0.37537052987601444*i + 0.1701839282141072*j + -0.9005920317060022*k]"
1777,"[-0.9764607394952983, 0.10036126810928525, -0.3557932839873785], [0.13710834874488817 + 0.3754503259435443*i + 0.17076775392800136*j + -0.9005979833819981*k]"
1778,"[-0.9767816195172715, 0.10158455706300969, -0.3554553946899106], [0.1367955921193014 + 0.3747115424126224*i + 0.17128093482570017*j + -0.9008557416838266*k]"
1779,"[-0.9774733430255421, 0.1020066127213503, -0.35457755867323426], [0.13583783919442632 + 0.3747604063632625*i + 0.17185963785999034*j + -0.9008701261225529*k]"
1780,"[-0.9777895323272405, 0.10321474221159666, -0.354229690953641], [0.1355419250921101 + 0.3740367986273238*i + 0.17241580698505057*j + -0.9011091217586478*k]"
1781,"[-0.9784623785282248, 0.10363687287399356, -0.3533570063507533], [0.13460115291264327 + 0.3740821657408264*i + 0.1729886638977214*j + -0.9011215151532679*k]"
1782,"[-0.9787665479946043, 0.1048333524967944, -0.353003107764136], [0.13428930999536748 + 0.373376686345483*i + 0.17351077544852922*j + -0.9013602177364414*k]"
1783,"[-0.9794502754182942, 0.10525667151753544, -0.35213868002291265], [0.13335475798176574 + 0.3733954113128206*i + 0.1740781809127473*j + -0.90138180715181*k]"
1784,"[-0.9797578654238084, 0.10640463870319926, -0.3517603421595357], [0.13306722616198374 + 0.37268431788077555*i + 0.1745943693443477*j + -0.9016187213676*k]"
1785,"[-0.9804042096726704, 0.1068166344898952, -0.35090800534292155], [0.13215696672406047 + 0.3726946183913911*i + 0.17515839605074737*j + -0.901638948726884*k]"
1786,"[-0.9807238175097573, 0.10797176873276867, -0.3505246293931844], [0.13185127453903273 + 0.37200756543183927*i + 0.17567884498710815*j + -0.9018661519803834*k]"
1787,"[-0.9813824492691935, 0.10842121128710125, -0.3496865912746064], [0.13093178272654532 + 0.37201637656066955*i + 0.17625446995104965*j + -0.9018841642167764*k]"
1788,"[-0.9817066881331431, 0.1095507781790484, -0.34929200086225276], [0.1306228016531462 + 0.3713312912059492*i + 0.1767555980837517*j + -0.9021131937875981*k]"
1789,"[-0.9823086986895886, 0.11012036839149393, -0.3483419060375431], [0.12989253427254677 + 0.3713241346493708*i + 0.17722143861591783*j + -0.9021301891977984*k]"
1790,"[-0.9826537583636277, 0.11113347482108164, -0.3479790448363772], [0.12943374951512768 + 0.3706289261180711*i + 0.17779158123001879*j + -0.9023698007218274*k]"
1791,"[-0.9832781327259559, 0.11168657625047881, -0.34703271600309393], [0.12870585871676166 + 0.3706132879403309*i + 0.17829033760869198*j + -0.902381930365085*k]"
1792,"[-0.9836157713934176, 0.11267660770005399, -0.34668035085778276], [0.12819703787643186 + 0.3699252687941618*i + 0.17886660131766854*j + -0.9026225977230694*k]"
1793,"[-0.9842257576102559, 0.11326325510075605, -0.3457645833807748], [0.1274401845034907 + 0.3699076475011373*i + 0.17934391098303576*j + -0.9026422842340146*k]"
1794,"[-0.9845550418971856, 0.114244017605525, -0.34540030459655563], [0.12695175144811588 + 0.3692366415202627*i + 0.17991865117240557*j + -0.9028714384248708*k]"
1795,"[-0.9851519787732228, 0.11481945846394805, -0.34449805727590094], [0.12619866327239365 + 0.369208627403751*i + 0.18037196975618663*j + -0.9028980226831669*k]"
1796,"[-0.9855020204994719, 0.11581411112218636, -0.34411623608646075], [0.12573803213853663 + 0.3685500510923506*i + 0.18097834579849068*j + -0.9031099852541749*k]"
1797,"[-0.9861085116574542, 0.11639302919021836, -0.34322332201533734], [0.12497749333581153 + 0.36851424617917067*i + 0.1814424506064264*j + -0.9031370403435068*k]"
1798,"[-0.986451400569722, 0.11736781990079997, -0.34284641157041107], [0.12447817113017479 + 0.3678620137346562*i + 0.18202099410363454*j + -0.9033554568765804*k]"
1799,"[-0.9870672821403337, 0.11786481096563854, -0.3420897792662724], [0.12360654440203163 + 0.3677733044729662*i + 0.18253853497028485*j + -0.9034068308070985*k]"
1800,"[-0.9874837841642266, 0.11890236108011196, -0.3415408217785047], [0.12334499120418113 + 0.36728556258487965*i + 0.1830243885338985*j + -0.9035426950971058*k]"
1801,"[-0.9882770776213805, 0.11852179854993988, -0.3407170759191629], [0.12368701375909895 + 0.3669740188145511*i + 0.18453011853577017*j + -0.9033162389194763*k]"
1802,"[-0.9888038027465154, 0.11861778698617695, -0.34022916783987284], [0.12441365223348827 + 0.36612922946611454*i + 0.18602880622161388*j + -0.9032518550903924*k]"
1803,"[-0.9895917703351151, 0.1182380399099615, -0.33938470845570695], [0.12475147067559358 + 0.3658151546762495*i + 0.1875206952639143*j + -0.9030239930484717*k]"
1804,"[-0.9901994312186831, 0.11837143469348888, -0.33874156072670636], [0.12556734000473194 + 0.365145651913724*i + 0.18892044634452906*j + -0.9028901156650357*k]"
1805,"[-0.9909466888835473, 0.11801576021186076, -0.33793798032890193], [0.12594610842035706 + 0.364819143315962*i + 0.19042873976013172*j + -0.9026524610930519*k]"
1806,"[-0.9914891615953378, 0.11807251697232012, -0.3374346801716098], [0.12663530747839893 + 0.3639998955241718*i + 0.19193426155324783*j + -0.9025679000497707*k]"
1807,"[-0.9922104685655594, 0.11782562037750445, -0.3365034958422523], [0.12713389949723666 + 0.3636753544816599*i + 0.19334268576285793*j + -0.9023279969075937*k]"
1808,"[-0.9927905953552654, 0.11763946163087681, -0.3359536533921733], [0.1275823821374871 + 0.36298556951798594*i + 0.194899159034638*j + -0.902207586920781*k]"
1809,"[-0.9934769118571846, 0.1174225102717188, -0.33505763450222426], [0.1280771622272724 + 0.36261809619826907*i + 0.19631090588423697*j + -0.901979148903267*k]"
1810,"[-0.9940888031935582, 0.11753138514547953, -0.3344107453817371], [0.12883836266907453 + 0.36196612801984085*i + 0.1977394896090418*j + -0.9018205435230624*k]"
1811,"[-0.9947660779891367, 0.11730840806140826, -0.333536617926557], [0.12934265428961836 + 0.36158328533471396*i + 0.19915480499803945*j + -0.901590466450297*k]"
1812,"[-0.995314266745562, 0.11709997284303458, -0.33301531661807626], [0.1297494516823915 + 0.3608484322064066*i + 0.20073738018414533*j + -0.9014754533314276*k]"
1813,"[-0.9959796684559864, 0.11687086047473644, -0.3321275642475801], [0.13024493356058528 + 0.36046388550173303*i + 0.2021402400150748*j + -0.90124434416946*k]"
1814,"[-0.9965031139925804, 0.11689165076347335, -0.3315772773559672], [0.13090416487932843 + 0.3596957497296934*i + 0.20364178220615212*j + -0.9011176903066221*k]"
1815,"[-0.9971782017141303, 0.11663515898849316, -0.33065036727356256], [0.1313974475977931 + 0.3593385798797139*i + 0.205029325760337*j + -0.900873726641574*k]"
1816,"[-0.9977513524342422, 0.11644743007574408, -0.33006878571061316], [0.1318397069599071 + 0.35866888770778454*i + 0.20657556472574026*j + -0.9007227413124573*k]"
1817,"[-0.9984077460378011, 0.11622973302410121, -0.32918427168428377], [0.13231815964460036 + 0.35827414499558485*i + 0.20798374122623806*j + -0.9004855940221842*k]"
1818,"[-0.9989861154119261, 0.11628778081095902, -0.328501349206353], [0.133031359088777 + 0.35762735284376845*i + 0.20939572164513634*j + -0.9003103719016371*k]"
1819,"[-0.9996026609856599, 0.11607953088270818, -0.32764024849707285], [0.1335215957796496 + 0.3572323468438814*i + 0.2108198084464282*j + -0.9000622435117918*k]"
1820,"[-1.0001368045529364, 0.11588093979243873, -0.3270799128868101], [0.13392765594581144 + 0.3565230958014392*i + 0.2123786467837174*j + -0.8999166492088783*k]"
1821,"[-1.0007933284344335, 0.11566378492050365, -0.32620832742768824], [0.13441367001030902 + 0.35611891666937284*i + 0.2137984226078906*j + -0.899668003763038*k]"
1822,"[-1.0014050162091648, 0.11552002575855833, -0.325496966137122], [0.13493098831331599 + 0.3555904864455405*i + 0.21526727977192642*j + -0.8994492940693272*k]"
1823,"[-1.0020263902606226, 0.11538246450010906, -0.3247797579469295], [0.13544046991129702 + 0.3550617712288955*i + 0.21673963053960973*j + -0.8992279745846211*k]"
1824,"[-1.0026259489694394, 0.11523178793477727, -0.3240690902988642], [0.13594918868739078 + 0.3545278582122357*i + 0.21820249827050345*j + -0.8990080564684592*k]"
1825,"[-1.0032282997271948, 0.11509552696803449, -0.3233457675625526], [0.13644955262223113 + 0.35400162226367604*i + 0.2196719930788606*j + -0.898781723490548*k]"
1826,"[-1.003824061546237, 0.11494377757282213, -0.3226259193299269], [0.13695845686281405 + 0.35347158343736607*i + 0.2211346044254159*j + -0.8985542318200126*k]"
1827,"[-1.0043881236763723, 0.11479550130173218, -0.3218882329091047], [0.1374491254480943 + 0.3529393396363811*i + 0.22257538300371543*j + -0.8983327664798488*k]"
1828,"[-1.0049753903547312, 0.11465738411663594, -0.3211550038882532], [0.13793198359340395 + 0.3524109007491835*i + 0.2240374334482692*j + -0.8981027521108319*k]"
1829,"[-1.0055548303991844, 0.11451341971719517, -0.32041957297203855], [0.13841805999105106 + 0.35188215636453013*i + 0.2254947269801202*j + -0.8978705456827968*k]"
1830,"[-1.0061423530930549, 0.11435870080599139, -0.31969231447745244], [0.1389087374316395 + 0.3513462191121801*i + 0.22695210217325087*j + -0.8976374214012395*k]"
1831,"[-1.0066976451973109, 0.11421018311462118, -0.31895292411127596], [0.13939856999817737 + 0.3508200066422143*i + 0.22840152691649712*j + -0.8973996345688093*k]"
1832,"[-1.0072608435562396, 0.11408087537429248, -0.3181506729676778], [0.13982832640452986 + 0.3502474686083976*i + 0.22976374944130598*j + -0.8972086542778055*k]"
1833,"[-1.0078090681925724, 0.11395774553590289, -0.3173398474462331], [0.14024529989558535 + 0.34967906848046015*i + 0.23111978267270136*j + -0.8970169736304651*k]"
1834,"[-1.0083640282737267, 0.11383607298232362, -0.3165257846067865], [0.14065628795167512 + 0.34910449538041394*i + 0.23247078773899718*j + -0.8968272926337892*k]"
1835,"[-1.0088835851315379, 0.11370419658452646, -0.3157130876841499], [0.14106653353970625 + 0.34853634739007033*i + 0.23381184253401838*j + -0.8966351933500751*k]"
1836,"[-1.0094010957609738, 0.11357987756841564, -0.3149028296371298], [0.141474873958816 + 0.34798172639327557*i + 0.2351749105666778*j + -0.896429773922446*k]"
1837,"[-1.0099330347645743, 0.11345425560296203, -0.3140770151437937], [0.14185745046136886 + 0.34739486848683065*i + 0.23649008357866866*j + -0.8962509188093323*k]"
1838,"[-1.010496571976848, 0.11337026008257381, -0.3132224068794308], [0.1421759601359392 + 0.3467840505222037*i + 0.23776158867781869*j + -0.8961005778439368*k]"
1839,"[-1.011084706741771, 0.11327937929706951, -0.3124006851082677], [0.14253957376770998 + 0.34619436905156326*i + 0.23911712452164743*j + -0.8959101124039224*k]"
1840,"[-1.0116239330100707, 0.11321123077012907, -0.3115248504913611], [0.14281782970398524 + 0.3455784875990399*i + 0.2403371849362048*j + -0.8957771006027919*k]"
1841,"[-1.0121824042492704, 0.11313253597799595, -0.31065578651248166], [0.14310849004916537 + 0.344963041697286*i + 0.24158251652391205*j + -0.8956329313110245*k]"
1842,"[-1.0128212807469923, 0.11307885360704896, -0.30978172730774145], [0.14334881439807715 + 0.34429725876742134*i + 0.24276367147507225*j + -0.8955313030976909*k]"
1843,"[-1.0134203081419337, 0.11300847380498505, -0.3088971681789166], [0.14359880577334044 + 0.3436382548364079*i + 0.24392215703179485*j + -0.895429569593508*k]"
1844,"[-1.014028344913387, 0.11294622523847894, -0.3080188524285401], [0.1438502353216386 + 0.34298198415286046*i + 0.24510766693387342*j + -0.8953170946400553*k]"
1845,"[-1.01461395590413, 0.1129079823018466, -0.30712571933171395], [0.14404924651549242 + 0.3423247821997258*i + 0.24623432853446167*j + -0.8952274646822517*k]"
1846,"[-1.0150918583116266, 0.11283202958076674, -0.3062522320930309], [0.14430847319403403 + 0.34172476769626386*i + 0.24744642824180704*j + -0.8950807297991136*k]"
1847,"[-1.0156366628803442, 0.11263400555860476, -0.3053388500951706], [0.14437189522647412 + 0.3412378343401086*i + 0.24862424746740713*j + -0.8949298742666121*k]"
1848,"[-1.0167199958665216, 0.11252064464829893, -0.3052420289848448], [0.14511626897962748 + 0.3409102945439469*i + 0.2503470668268948*j + -0.8944539036096618*k]"
1849,"[-1.0172643351297237, 0.11250922053520773, -0.3043419844678717], [0.1452779298262541 + 0.3402626474599371*i + 0.25144375909048633*j + -0.8943666417434173*k]"
1850,"[-1.0176722429693283, 0.11247257583450165, -0.3034564751951502], [0.14548336821097438 + 0.3396841138880539*i + 0.2526090060015973*j + -0.8942247941278316*k]"
1851,"[-1.0188343538959859, 0.11323762312736158, -0.3029867156449271], [0.14454032530494704 + 0.33906888454272005*i + 0.251999662434584*j + -0.8947829658797442*k]"
1852,"[-1.0201403178246151, 0.11403904211309501, -0.30260858616825786], [0.14356910155338354 + 0.3384534508545126*i + 0.2513144833509*j + -0.8953648447096282*k]"
1853,"[-1.0212118219718296, 0.11472791994008542, -0.3020970202411725], [0.14268155628295484 + 0.33782890124701875*i + 0.25070433163927186*j + -0.895913469636556*k]"
1854,"[-1.022238320013546, 0.1154286166087259, -0.3015657057607126], [0.1417752567651943 + 0.3371918867424849*i + 0.2501437997828142*j + -0.8964538401470663*k]"
1855,"[-1.0231625189390066, 0.11602844502537989, -0.30098651555303213], [0.14093985625062308 + 0.3365335488645732*i + 0.24962039322035448*j + -0.8969786991323625*k]"
1856,"[-1.0241207669421852, 0.11666789037720714, -0.3004232886923839], [0.14007357595373726 + 0.3358773751630324*i + 0.24908301411203437*j + -0.8975095733494926*k]"
1857,"[-1.0250271856023832, 0.11724363472345356, -0.29982105268349185], [0.13926884871992326 + 0.3352045261978055*i + 0.24857901360058302*j + -0.8980259391521457*k]"
1858,"[-1.0260108021827161, 0.11786420349177239, -0.29925019714320067], [0.1384257180815072 + 0.3345192269008932*i + 0.24802704119859267*j + -0.8985642961088091*k]"
